Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39258839_600.jpg,21,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39258839_800.jpg,22,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39258839_1000.jpg,23,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39258839_2048.jpg,24,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39260607_200.jpg,25,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39260607_300.jpg,26,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39260607_600.jpg,27,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39260607_800.jpg,28,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39260607_1000.jpg,29,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39260607_2048.jpg,30,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39259876_200.jpg,31,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39259876_300.jpg,32,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39259876_600.jpg,33,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39259876_800.jpg,34,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39259876_1000.jpg,35,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39259876_2048.jpg,36,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39259879_200.jpg,37,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39259879_300.jpg,38,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39259879_600.jpg,39,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39259879_800.jpg,40,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39259879_1000.jpg,41,,,,,,,,,,,,,,,,,,,g,,,,
"burberry",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/55/73/18025573_39259879_2048.jpg,42,,,,,,,,,,,,,,,,,,,g,,,,
